epoch,total,initial,pde,boundary,norm_t0,norm_t025,norm_t05,norm_t075,norm_t1
1331,16.91196060180664,0.3921688199043274,5.989788055419922,0.700048565864563,0.8990182876586914,0.8227291703224182,0.7830615043640137,0.813575267791748,0.8829845786094666
1332,16.83523941040039,0.39199188351631165,5.964879989624023,0.6950441002845764,0.8963417410850525,0.8202996850013733,0.7786949276924133,0.810684084892273,0.8802618980407715
1333,16.731531143188477,0.3878289461135864,6.007360935211182,0.6845880150794983,0.8935174345970154,0.8175963163375854,0.7740440368652344,0.807807445526123,0.87776118516922
1334,16.53692054748535,0.3871106505393982,5.78001070022583,0.6885802745819092,0.8916866779327393,0.8160073757171631,0.7713861465454102,0.8061546683311462,0.8765566349029541
1335,16.695310592651367,0.3913783133029938,5.911568641662598,0.6869959235191345,0.8905484676361084,0.8152537941932678,0.7706323266029358,0.8057013750076294,0.8761981129646301
1336,16.69275665283203,0.3929099142551422,5.891911029815674,0.6871746778488159,0.8907869458198547,0.8158390522003174,0.7724925875663757,0.8068771958351135,0.8773319721221924
1337,16.594350814819336,0.3918841481208801,5.797908306121826,0.6877601146697998,0.8921177387237549,0.8174169659614563,0.7765106558799744,0.8093022704124451,0.8799654841423035
1338,16.781883239746094,0.3900527358055115,5.97456693649292,0.6906789541244507,0.8930762410163879,0.8183612823486328,0.7802457213401794,0.8114717602729797,0.8823239207267761
1339,16.554481506347656,0.38949230313301086,5.781429767608643,0.6878129243850708,0.8921131491661072,0.817206621170044,0.7804911732673645,0.8111660480499268,0.8822144269943237
1340,16.483562469482422,0.3955681324005127,5.640735149383545,0.6887146234512329,0.8916515707969666,0.8161583542823792,0.7814472317695618,0.8114205598831177,0.882117509841919
1341,16.610830307006836,0.3877846896648407,5.883489608764648,0.6849493384361267,0.8895699381828308,0.8133125305175781,0.7785640358924866,0.809526801109314,0.8796613216400146
1342,16.562421798706055,0.38236749172210693,5.82591438293457,0.6912832856178284,0.8864296674728394,0.8094491362571716,0.7736572623252869,0.806244432926178,0.8762243390083313
1343,16.7191162109375,0.38658642768859863,5.959634780883789,0.6893617510795593,0.8851518630981445,0.8077772259712219,0.7716063261032104,0.8049174547195435,0.875193178653717
1344,16.643695831298828,0.38770151138305664,5.9526495933532715,0.6814031004905701,0.8856098055839539,0.8083308935165405,0.772237241268158,0.8053848743438721,0.8761491179466248
1345,16.667205810546875,0.38444361090660095,5.945731163024902,0.6877037882804871,0.8872436881065369,0.8100125193595886,0.7736536264419556,0.8072420358657837,0.8785039186477661
1346,16.56884765625,0.38304319977760315,5.889287948608398,0.6849128603935242,0.8896370530128479,0.8123288750648499,0.7751534581184387,0.8096752166748047,0.8813619017601013
1347,16.745040893554688,0.38033804297447205,6.040713787078857,0.6900946497917175,0.8902621865272522,0.8129739761352539,0.7737191319465637,0.8100261688232422,0.8820532560348511
1348,16.566347122192383,0.3803669512271881,5.868196487426758,0.6894481182098389,0.8910651206970215,0.8137454986572266,0.7728928327560425,0.810448944568634,0.8825071454048157
1349,16.49991798400879,0.3842249810695648,5.8013434410095215,0.6856324672698975,0.8931012749671936,0.8159533739089966,0.7744975090026855,0.8116772770881653,0.8838344216346741
1350,16.43517303466797,0.3835738003253937,5.744771480560303,0.685466468334198,0.8952252864837646,0.8183744549751282,0.7772132754325867,0.8133344054222107,0.8853514194488525
1351,16.401290893554688,0.38186773657798767,5.715497016906738,0.6867117285728455,0.895369291305542,0.8190338015556335,0.7770048975944519,0.813006579875946,0.8845563530921936
1352,16.426509857177734,0.37848860025405884,5.808467864990234,0.683315634727478,0.8941947221755981,0.8185855150222778,0.7748347520828247,0.8112500309944153,0.8821874856948853
1353,16.585044860839844,0.3830944895744324,5.915715217590332,0.6838383674621582,0.8933967351913452,0.8189640641212463,0.7746391892433167,0.8110531568527222,0.8815441727638245
1354,16.471786499023438,0.38332051038742065,5.728358745574951,0.6910222768783569,0.8940343856811523,0.8204319477081299,0.7768092155456543,0.8122787475585938,0.8825899958610535
1355,16.36897850036621,0.38896819949150085,5.591697692871094,0.6887599229812622,0.8953830003738403,0.8225620985031128,0.7815290689468384,0.8146299719810486,0.884846031665802
1356,16.39760971069336,0.3794173002243042,5.691897869110107,0.6911539435386658,0.8955473899841309,0.8228217363357544,0.7834968566894531,0.8151723146438599,0.8850959539413452
1357,16.37425994873047,0.3767862617969513,5.741417407989502,0.6864978671073914,0.8935032486915588,0.8205979466438293,0.781063437461853,0.8128878474235535,0.8827247619628906
1358,16.373573303222656,0.37855902314186096,5.7007951736450195,0.6887187361717224,0.8907057046890259,0.8173815608024597,0.777191162109375,0.8100228905677795,0.8795064091682434
1359,16.553237915039062,0.3805450201034546,5.8759942054748535,0.6871793866157532,0.8886390328407288,0.8147507309913635,0.7746394872665405,0.8080873489379883,0.8773513436317444
1360,16.525907516479492,0.37823113799095154,5.873107433319092,0.6870489120483398,0.8876988291740417,0.8135119676589966,0.7738138437271118,0.8074913024902344,0.8766449689865112
1361,16.43221664428711,0.3825341463088989,5.788552284240723,0.6818324327468872,0.8881998062133789,0.8141403794288635,0.7753111720085144,0.8088222146034241,0.8778848052024841
1362,16.442060470581055,0.37745389342308044,5.806777000427246,0.686074435710907,0.889052152633667,0.815053403377533,0.7773095369338989,0.8104246258735657,0.879454493522644
1363,16.22048568725586,0.36969009041786194,5.675827503204346,0.6847756505012512,0.8888937830924988,0.8148490190505981,0.7766388058662415,0.8107419610023499,0.8797297477722168
1364,16.51705551147461,0.3751141428947449,5.868526458740234,0.6897388100624084,0.8878471851348877,0.8140954375267029,0.7743900418281555,0.8099249005317688,0.8793150186538696
1365,16.799152374267578,0.3789989650249481,6.13908576965332,0.6870076656341553,0.88869708776474,0.8150896430015564,0.7745769619941711,0.8103843331336975,0.8807405829429626
1366,16.642841339111328,0.37294620275497437,6.066359043121338,0.6847020387649536,0.8897960186004639,0.8161692023277283,0.7745522856712341,0.8107489347457886,0.8821831345558167
1367,16.430044174194336,0.37729936838150024,5.808109760284424,0.6848941445350647,0.8916453123092651,0.818125307559967,0.7757276892662048,0.8115605711936951,0.8843210339546204
1368,16.340377807617188,0.37510132789611816,5.731417179107666,0.6857947111129761,0.8938369750976562,0.8201656937599182,0.7777643203735352,0.8126328587532043,0.8867111206054688
1369,16.51628303527832,0.37845945358276367,5.831468105316162,0.6900220513343811,0.8947124481201172,0.8208663463592529,0.7782448530197144,0.8125209808349609,0.887683629989624
1370,16.612186431884766,0.3783842921257019,5.910058975219727,0.6918283700942993,0.8951740264892578,0.8214879631996155,0.7792813181877136,0.8128139972686768,0.8888579607009888
1371,16.357799530029297,0.3739936053752899,5.769455909729004,0.6848407983779907,0.8938136100769043,0.8202944993972778,0.7771844863891602,0.8110938668251038,0.8875331878662109
1372,16.259254455566406,0.37256792187690735,5.669208526611328,0.686436653137207,0.8917160630226135,0.818272590637207,0.7745770812034607,0.8086541295051575,0.8851883411407471
1373,16.382694244384766,0.36980199813842773,5.812349796295166,0.6872323751449585,0.8900630474090576,0.8166327476501465,0.7720978260040283,0.80644291639328,0.8828395009040833
1374,16.387014389038086,0.3709681034088135,5.903566360473633,0.6773766875267029,0.8899924755096436,0.8167561888694763,0.7723091840744019,0.8064224720001221,0.8826491832733154
1375,16.439422607421875,0.3691418170928955,5.930173873901367,0.6817830801010132,0.8913787007331848,0.8183594346046448,0.7746015191078186,0.8082382678985596,0.884200394153595
1376,16.39196014404297,0.37136733531951904,5.8174214363098145,0.6860865354537964,0.8937678933143616,0.8211227059364319,0.7788457870483398,0.8114274144172668,0.8869608640670776
1377,16.564468383789062,0.3686503767967224,6.027326583862305,0.6850637197494507,0.8943302035331726,0.8218021392822266,0.7794367074966431,0.8122889995574951,0.8872135877609253
1378,16.4161434173584,0.37061697244644165,5.875959396362305,0.6834015250205994,0.8948477506637573,0.8219746947288513,0.7791329622268677,0.8123978972434998,0.8866860866546631
1379,16.547807693481445,0.36979177594184875,5.960343837738037,0.6889546513557434,0.8937065601348877,0.8205247521400452,0.7765170931816101,0.8108932971954346,0.884101390838623
1380,16.337182998657227,0.3712213933467865,5.801363945007324,0.6823604106903076,0.8932263255119324,0.8195608258247375,0.7754492163658142,0.8102270364761353,0.8822402954101562
1381,16.40897560119629,0.3754239082336426,5.804197311401367,0.6850539445877075,0.8939255475997925,0.8197450637817383,0.7771032452583313,0.8108412027359009,0.8816247582435608
1382,16.573755264282227,0.3685101270675659,6.051111698150635,0.6837542653083801,0.8935213088989258,0.8187224864959717,0.77638179063797,0.8098361492156982,0.8795204758644104
1383,16.1585750579834,0.36952444911003113,5.663528919219971,0.6799801588058472,0.8932708501815796,0.8174954056739807,0.7761526107788086,0.8093478679656982,0.8779202103614807
1384,16.2825927734375,0.3686240315437317,5.731468200683594,0.6864883303642273,0.8922081589698792,0.8157657980918884,0.7742271423339844,0.8082551956176758,0.876189649105072
1385,16.400732040405273,0.3722279369831085,5.853527069091797,0.6824925541877747,0.8921729922294617,0.8155131340026855,0.7752588987350464,0.8091926574707031,0.8770323991775513
1386,16.301593780517578,0.36698654294013977,5.767836570739746,0.6863892674446106,0.893521249294281,0.8170650005340576,0.7786781787872314,0.811535120010376,0.8798521161079407
1387,16.31385612487793,0.3670559823513031,5.81683874130249,0.6826457381248474,0.8945047855377197,0.8183229565620422,0.7808249592781067,0.8129257559776306,0.8823960423469543
1388,16.257434844970703,0.36846664547920227,5.745540142059326,0.682722806930542,0.8945890069007874,0.818600058555603,0.7813184261322021,0.8135349154472351,0.8837958574295044
1389,16.24761199951172,0.36665967106819153,5.723601818084717,0.6857412457466125,0.8940994143486023,0.8180346488952637,0.7799307703971863,0.8130388259887695,0.883844792842865
1390,16.181257247924805,0.3595128655433655,5.8640055656433105,0.6722123622894287,0.89211505651474,0.8157165050506592,0.7750120162963867,0.8103945851325989,0.8817014694213867
1391,16.127540588378906,0.3637623190879822,5.699892520904541,0.6790025234222412,0.8919298648834229,0.8154242038726807,0.7733755111694336,0.8097915649414062,0.8816735148429871
1392,16.170740127563477,0.36315634846687317,5.708725929260254,0.6830451488494873,0.8934597373008728,0.8167875409126282,0.7743017673492432,0.8110005855560303,0.8831401467323303
1393,16.123699188232422,0.36113011837005615,5.6082611083984375,0.6904135942459106,0.8952280879020691,0.818832516670227,0.7765917778015137,0.8132967352867126,0.8859118223190308
1394,16.247966766357422,0.3667607307434082,5.753891468048096,0.682646632194519,0.89752197265625,0.8215092420578003,0.7802227139472961,0.8163942694664001,0.8894438743591309
1395,16.287403106689453,0.3663097321987152,5.7997612953186035,0.6824545860290527,0.8985145092010498,0.8233561515808105,0.7827064394950867,0.8186871409416199,0.8918774724006653
1396,16.316518783569336,0.3693126142024994,5.671231746673584,0.6952160596847534,0.8980529308319092,0.8239274621009827,0.7839592695236206,0.8196755647659302,0.8931975960731506
1397,16.203943252563477,0.3623805046081543,5.734592437744141,0.6845545172691345,0.8952678442001343,0.8218384385108948,0.7813448309898376,0.8179256916046143,0.8916859030723572
1398,16.249521255493164,0.3645683526992798,5.717165946960449,0.6886671781539917,0.8911177515983582,0.8179038166999817,0.7765092849731445,0.814258873462677,0.888221263885498
1399,16.381105422973633,0.36247336864471436,5.891669273376465,0.6864702105522156,0.8877878189086914,0.8144901990890503,0.7721530199050903,0.8110546469688416,0.8852957487106323
1400,16.125,0.36177149415016174,5.750248432159424,0.6757035255432129,0.8871675729751587,0.8135695457458496,0.7715359926223755,0.8099956512451172,0.8848727345466614
1401,15.98421859741211,0.3592411279678345,5.622721195220947,0.6769086122512817,0.8890237212181091,0.8151032328605652,0.7744084000587463,0.8111559748649597,0.8867141604423523
1402,16.047407150268555,0.3628612458705902,5.632781982421875,0.6786012053489685,0.8928982615470886,0.818770170211792,0.7810447812080383,0.8145539164543152,0.8906508684158325
1403,16.022705078125,0.35253986716270447,5.660577774047852,0.6836728453636169,0.8946628570556641,0.820231556892395,0.783035159111023,0.814976692199707,0.8911044597625732
1404,16.1171875,0.36337894201278687,5.703060626983643,0.6780336499214172,0.8958838582038879,0.8212267756462097,0.7845723628997803,0.814887523651123,0.8907057046890259
1405,15.999361991882324,0.3555033802986145,5.588261127471924,0.6856066584587097,0.8950991630554199,0.820260226726532,0.782978892326355,0.8129521012306213,0.8877623677253723
1406,16.04770278930664,0.3587424159049988,5.664857864379883,0.679542064666748,0.8943824768066406,0.8193790912628174,0.7824109196662903,0.8115848302841187,0.8854889273643494
1407,16.261919021606445,0.35805976390838623,5.845807075500488,0.6835514307022095,0.8937430381774902,0.8186885714530945,0.7805769443511963,0.8100787997245789,0.883459746837616
1408,16.187633514404297,0.35744455456733704,5.778695583343506,0.6834492683410645,0.8943555355072021,0.8192927241325378,0.7806686758995056,0.8099123239517212,0.883049726486206
1409,16.09679412841797,0.3542584180831909,5.687902450561523,0.6866306662559509,0.89571613073349,0.820400059223175,0.7813950777053833,0.8103769421577454,0.8836416602134705
1410,16.194087982177734,0.35837841033935547,5.761693000793457,0.6848611235618591,0.8985263705253601,0.8228010535240173,0.7847325205802917,0.8127433657646179,0.886066198348999
1411,16.021913528442383,0.3476879894733429,5.6769232749938965,0.686811089515686,0.8994684219360352,0.823151707649231,0.7844201326370239,0.8126853704452515,0.8861477375030518
1412,15.985776901245117,0.35166943073272705,5.63675594329834,0.6832327246665955,0.8988386392593384,0.8216114640235901,0.781457781791687,0.8110867142677307,0.8847757577896118
1413,16.12114715576172,0.35066497325897217,5.788471221923828,0.6826026439666748,0.897121012210846,0.8189281225204468,0.776775062084198,0.8084436058998108,0.8822224736213684
1414,15.9027681350708,0.35400646924972534,5.570467948913574,0.6792235374450684,0.8974157571792603,0.8184577822685242,0.7761872410774231,0.8083312511444092,0.8824153542518616
1415,15.962722778320312,0.3534124493598938,5.594118118286133,0.683448076248169,0.8993332386016846,0.820063054561615,0.7795617580413818,0.8107790946960449,0.8852067589759827
1416,16.049789428710938,0.3518124222755432,5.679470539093018,0.6852195858955383,0.9026647806167603,0.8234373331069946,0.7857949733734131,0.8151692748069763,0.889972984790802
1417,15.984167098999023,0.34536266326904297,5.66294002532959,0.6867600679397583,0.9039290547370911,0.8248131275177002,0.788889467716217,0.8174906969070435,0.8927582502365112
1418,16.015840530395508,0.3536049723625183,5.615203857421875,0.6864586472511292,0.904016375541687,0.8253363370895386,0.7912389039993286,0.8191946148872375,0.8947021961212158
1419,15.779600143432617,0.3432091474533081,5.493289947509766,0.6854218244552612,0.9018927812576294,0.8234711289405823,0.7893558144569397,0.8184174299240112,0.8939986228942871
1420,15.901761054992676,0.3477212190628052,5.608397483825684,0.6816151738166809,0.8979091644287109,0.8196921348571777,0.783478319644928,0.8152084946632385,0.8906476497650146
1421,15.987761497497559,0.3499442934989929,5.681227684020996,0.6807090640068054,0.8939114809036255,0.8158732652664185,0.7763391733169556,0.8115419745445251,0.886612057685852
1422,16.131826400756836,0.3482816219329834,5.862573623657227,0.6786436438560486,0.8925356864929199,0.8146754503250122,0.7730444669723511,0.8103894591331482,0.8852346539497375
1423,16.172040939331055,0.35031819343566895,5.886246204376221,0.6782613396644592,0.8932746052742004,0.8159193992614746,0.773428201675415,0.8114908337593079,0.8862234950065613
1424,16.044208526611328,0.35344672203063965,5.732959270477295,0.677678108215332,0.895912766456604,0.8190414905548096,0.7777933478355408,0.8146225810050964,0.8897130489349365
1425,16.005874633789062,0.34450042247772217,5.663033962249756,0.6897836923599243,0.899262011051178,0.8232705593109131,0.7842844724655151,0.819040060043335,0.8943502902984619
1426,15.865873336791992,0.34650710225105286,5.570501327514648,0.6830300688743591,0.9010558128356934,0.8258109092712402,0.7877840399742126,0.8213103413581848,0.896693229675293
1427,15.859970092773438,0.34625953435897827,5.502501010894775,0.6894873976707458,0.9004071354866028,0.8258267045021057,0.7866111397743225,0.8209675550460815,0.8961203098297119
1428,15.948447227478027,0.345772922039032,5.624848365783691,0.6865869760513306,0.897735595703125,0.8234860301017761,0.7817291617393494,0.8180946111679077,0.892676591873169
1429,16.202857971191406,0.3436414897441864,5.97012996673584,0.679631233215332,0.8947569727897644,0.8203722238540649,0.7761546969413757,0.814504086971283,0.8884560465812683
1430,16.070261001586914,0.34712108969688416,5.776371002197266,0.682267963886261,0.8929125666618347,0.818571150302887,0.773333728313446,0.8124250769615173,0.8857578039169312
1431,15.857076644897461,0.34826210141181946,5.553155422210693,0.6821300983428955,0.8930612206459045,0.8187199234962463,0.7742342948913574,0.8124855756759644,0.8855016231536865
1432,16.019290924072266,0.3466130793094635,5.701646327972412,0.6851512789726257,0.8949323892593384,0.8204814195632935,0.776922345161438,0.8135766386985779,0.886642336845398
1433,15.920619010925293,0.3427654504776001,5.649054527282715,0.6843910217285156,0.8972388505935669,0.8227524161338806,0.7802119851112366,0.8149060010910034,0.8879429697990417
1434,15.813773155212402,0.34767040610313416,5.519176959991455,0.681789219379425,0.8986899852752686,0.8238560557365417,0.7828525304794312,0.8158785700798035,0.8887081742286682
1435,15.99555778503418,0.34583011269569397,5.712228298187256,0.6825028657913208,0.8982872366905212,0.8231759667396545,0.781855046749115,0.8147262334823608,0.8873623609542847
1436,15.906272888183594,0.3422754108905792,5.63428258895874,0.6849237084388733,0.8962744474411011,0.8206362128257751,0.7775740027427673,0.8117979168891907,0.8842744827270508
1437,15.959787368774414,0.3456069827079773,5.7174530029296875,0.6786264777183533,0.8958184123039246,0.8197978734970093,0.775442361831665,0.8104997277259827,0.8826634287834167
1438,15.91349983215332,0.3385871350765228,5.666073322296143,0.6861555576324463,0.8950524926185608,0.8185495734214783,0.7720321416854858,0.8085313439369202,0.8806169033050537
1439,15.959113121032715,0.3454242944717407,5.716342926025391,0.6788527369499207,0.8966959118843079,0.8198954463005066,0.7735890746116638,0.8097489476203918,0.8819341063499451
1440,16.09335708618164,0.3476359248161316,5.7818522453308105,0.6835145950317383,0.9003722071647644,0.8236204385757446,0.7790798544883728,0.8133569955825806,0.8859490156173706
1441,15.906305313110352,0.34440094232559204,5.651584625244141,0.6810710430145264,0.9054262638092041,0.8289793133735657,0.7871611714363098,0.8184859156608582,0.8917316198348999
1442,15.835010528564453,0.34035423398017883,5.54799747467041,0.6883471012115479,0.9085505604743958,0.8319640159606934,0.7911849617958069,0.821076512336731,0.8947988748550415
1443,15.888587951660156,0.341783732175827,5.55937385559082,0.6911377310752869,0.9089381098747253,0.8320615291595459,0.7908959984779358,0.8209044337272644,0.8949555158615112
1444,15.942983627319336,0.33516761660575867,5.67828893661499,0.6913018822669983,0.9068732857704163,0.8295324444770813,0.7861024141311646,0.8181246519088745,0.8922289609909058
1445,15.929603576660156,0.3388493061065674,5.65093994140625,0.6890170574188232,0.9031683802604675,0.8255490064620972,0.7783907055854797,0.8137078881263733,0.8874623775482178
1446,15.894070625305176,0.3382910192012787,5.6679301261901855,0.6843230128288269,0.9001895189285278,0.8223700523376465,0.7733802795410156,0.8111206889152527,0.8849760890007019
1447,15.76834487915039,0.3351094424724579,5.6320390701293945,0.6785210967063904,0.8988370299339294,0.8210853338241577,0.7722061276435852,0.810779869556427,0.8848962187767029
1448,15.784505844116211,0.339718222618103,5.601383209228516,0.6785939931869507,0.8994081020355225,0.8217822313308716,0.7748772501945496,0.8129270672798157,0.8872244358062744
1449,15.914573669433594,0.34069833159446716,5.704678535461426,0.6802912354469299,0.9017508029937744,0.8246623277664185,0.7811420559883118,0.8173325061798096,0.8919646143913269
1450,15.793071746826172,0.33500176668167114,5.690982341766357,0.6752071380615234,0.9041522145271301,0.8277539014816284,0.788074791431427,0.8219900131225586,0.8972299695014954
1451,15.834321975708008,0.33638182282447815,5.61472225189209,0.6855781674385071,0.9040683507919312,0.8278334140777588,0.789882242679596,0.8235063552856445,0.8992210030555725
1452,15.6033353805542,0.33515307307243347,5.4160075187683105,0.6835797429084778,0.9021182656288147,0.825684666633606,0.7871978878974915,0.8222371339797974,0.8984382152557373
1453,15.67568302154541,0.33281874656677246,5.479413986206055,0.6868081092834473,0.8982993960380554,0.8214259147644043,0.7803574800491333,0.8186471462249756,0.8951858282089233
1454,15.910745620727539,0.33067843317985535,5.7433037757873535,0.6860657334327698,0.893814206123352,0.8163090348243713,0.7709255814552307,0.813531756401062,0.8903732299804688
1455,15.743688583374023,0.3405255675315857,5.532354831695557,0.6806077361106873,0.8922090530395508,0.8141942620277405,0.7660436630249023,0.8110675811767578,0.8884451389312744
1456,15.938282012939453,0.34194666147232056,5.675313472747803,0.6843502521514893,0.8933296799659729,0.8153538107872009,0.766284704208374,0.8114845156669617,0.8895359635353088
1457,15.761797904968262,0.33497169613838196,5.562075138092041,0.6850005984306335,0.8965977430343628,0.8191292881965637,0.7709975838661194,0.8147245645523071,0.8934459686279297
1458,15.833913803100586,0.33179447054862976,5.670616149902344,0.6845352649688721,0.9014697074890137,0.8245073556900024,0.7787120938301086,0.819442629814148,0.8989014029502869
1459,15.636598587036133,0.33479565382003784,5.450735569000244,0.6837906241416931,0.9057603478431702,0.8289942741394043,0.7859993577003479,0.8231745958328247,0.9029858708381653
1460,15.859249114990234,0.3333421051502228,5.679049968719482,0.6846778392791748,0.9074385762214661,0.8308730721473694,0.7885626554489136,0.8239343166351318,0.9038448333740234
1461,15.789641380310059,0.33247578144073486,5.572403907775879,0.6892479658126831,0.9067806005477905,0.830043613910675,0.7873362302780151,0.8222864866256714,0.902309238910675
1462,15.929985046386719,0.335694819688797,5.740372657775879,0.6832664608955383,0.9041915535926819,0.826898992061615,0.7833082675933838,0.8185868859291077,0.8980448842048645
1463,15.614323616027832,0.328873872756958,5.495516300201416,0.6830068826675415,0.9007157683372498,0.8229545950889587,0.7786102890968323,0.8140543699264526,0.8925799131393433
1464,15.683753967285156,0.3300517499446869,5.530828475952148,0.6852408051490784,0.8983523845672607,0.8205189108848572,0.7764876484870911,0.811426043510437,0.8891786932945251
1465,15.531930923461914,0.3305085301399231,5.425669193267822,0.6801176071166992,0.8983252048492432,0.8201694488525391,0.7777626514434814,0.811487078666687,0.8883424401283264
1466,15.74907112121582,0.3296225070953369,5.5605621337890625,0.6892284154891968,0.90031898021698,0.8221597075462341,0.7825438380241394,0.8138861656188965,0.8900013566017151
1467,15.590124130249023,0.32821857929229736,5.494417190551758,0.6813521385192871,0.9035875797271729,0.8255114555358887,0.7892628312110901,0.8178946375846863,0.8932861089706421
1468,15.65649127960205,0.32734569907188416,5.520168781280518,0.6862865686416626,0.9048904776573181,0.8266114592552185,0.791276216506958,0.8188245892524719,0.8936168551445007
1469,15.569448471069336,0.324383020401001,5.496131896972656,0.6829487085342407,0.9039607048034668,0.8251789808273315,0.7885579466819763,0.8170313835144043,0.891358494758606
1470,15.710440635681152,0.32295069098472595,5.686295986175537,0.6794637441635132,0.9011650085449219,0.8219103813171387,0.7822471261024475,0.8131284117698669,0.8873089551925659
1471,15.786833763122559,0.3271586298942566,5.655591011047363,0.6859656572341919,0.8997483849525452,0.8206447958946228,0.7788723707199097,0.810954749584198,0.8852130770683289
1472,15.624626159667969,0.32464906573295593,5.584691047668457,0.6793444156646729,0.9000029563903809,0.8215668201446533,0.7796424627304077,0.8112995028495789,0.8857241868972778
1473,15.783058166503906,0.32838115096092224,5.65927791595459,0.683996856212616,0.902134895324707,0.8245158791542053,0.7841887474060059,0.813990592956543,0.8889912962913513
1474,15.612932205200195,0.32635149359703064,5.527918815612793,0.6821499466896057,0.9033017754554749,0.8264973759651184,0.7880370020866394,0.8163955211639404,0.8916543126106262
1475,15.740250587463379,0.3287273943424225,5.562760829925537,0.6890215873718262,0.9048032760620117,0.8282474279403687,0.7922592759132385,0.8189394474029541,0.8946503400802612
1476,15.501967430114746,0.32110390067100525,5.481053352355957,0.6809874773025513,0.9037261009216309,0.8271028995513916,0.7914761304855347,0.8186241984367371,0.8945510387420654
1477,15.596902847290039,0.32172080874443054,5.494480609893799,0.6885214447975159,0.9010918140411377,0.823914647102356,0.7864040732383728,0.8159620761871338,0.89177006483078
1478,15.530350685119629,0.3221028447151184,5.470608711242676,0.6838713884353638,0.8977397680282593,0.8201385140419006,0.7794750332832336,0.8122040629386902,0.8879896402359009
1479,15.459754943847656,0.3192840814590454,5.50784158706665,0.6759071946144104,0.8952633738517761,0.8171869516372681,0.7722350358963013,0.8086770176887512,0.8847806453704834
1480,15.6769437789917,0.32431018352508545,5.645234107971191,0.6788607835769653,0.895382285118103,0.817253828048706,0.7701116800308228,0.8081284761428833,0.8848664164543152
1481,15.547938346862793,0.3186488747596741,5.568400859832764,0.6793048977851868,0.8978054523468018,0.8199460506439209,0.7726620435714722,0.8103201389312744,0.8878962993621826
1482,15.621562004089355,0.32044366002082825,5.587073802947998,0.683005154132843,0.9022852182388306,0.8247168660163879,0.7790755033493042,0.814864456653595,0.8931875228881836
1483,15.49824333190918,0.32010138034820557,5.416179656982422,0.688105046749115,0.9075939059257507,0.8304861783981323,0.7870339751243591,0.8202840089797974,0.8992089629173279
1484,15.54545783996582,0.3221139907836914,5.449107646942139,0.6875209212303162,0.91124427318573,0.834419310092926,0.7930668592453003,0.8244574069976807,0.9030434489250183
1485,15.484762191772461,0.32190096378326416,5.411016464233398,0.685473620891571,0.9123923182487488,0.8355591297149658,0.7949399352073669,0.8256558179855347,0.9036715030670166
1486,15.592769622802734,0.3199801445007324,5.57733154296875,0.681563675403595,0.9108898639678955,0.8338647484779358,0.7922655344009399,0.8237894773483276,0.901332676410675
1487,15.505663871765137,0.31700289249420166,5.468785762786865,0.6866849064826965,0.9069098234176636,0.8296698331832886,0.7856171131134033,0.8194681406021118,0.8966888785362244
1488,15.561250686645508,0.3174976408481598,5.531490802764893,0.6854784488677979,0.903741180896759,0.8263384103775024,0.7821543216705322,0.8166791200637817,0.8936713337898254
1489,15.6126708984375,0.3158886730670929,5.567685604095459,0.6886098384857178,0.9021196365356445,0.8247823119163513,0.7818681001663208,0.8158828020095825,0.8926132917404175
1490,15.564165115356445,0.3115886449813843,5.588007926940918,0.6860270500183105,0.8998007774353027,0.8223740458488464,0.7791895270347595,0.8137359619140625,0.8902791142463684
1491,15.767647743225098,0.31951332092285156,5.757587909698486,0.6814926862716675,0.899299144744873,0.821784496307373,0.7797671556472778,0.81379234790802,0.8904122710227966
1492,15.682342529296875,0.3174195885658264,5.609933376312256,0.6898213028907776,0.9009047746658325,0.8237292170524597,0.7832508087158203,0.8154240846633911,0.8926018476486206
1493,15.343910217285156,0.3186604380607605,5.372142314910889,0.6785163283348083,0.90392005443573,0.82670658826828,0.7888699173927307,0.8181153535842896,0.8958876729011536
1494,15.530709266662598,0.3183891475200653,5.457115650177002,0.6889702081680298,0.9050515294075012,0.8274722099304199,0.7907241582870483,0.8182979226112366,0.8963961005210876
1495,15.514949798583984,0.312245637178421,5.613842964172363,0.6778650879859924,0.9040603637695312,0.8259177207946777,0.7881744503974915,0.8161758184432983,0.8943819403648376
1496,15.458359718322754,0.31444185972213745,5.504951000213623,0.6808989644050598,0.9021065831184387,0.8241931200027466,0.7847198843955994,0.8138521909713745,0.8918861150741577
1497,15.31292724609375,0.31478387117385864,5.361339569091797,0.6803749203681946,0.8996255397796631,0.8219253420829773,0.7800007462501526,0.8117934465408325,0.8890511393547058
1498,15.290475845336914,0.3148854076862335,5.393848896026611,0.6747772693634033,0.8981479406356812,0.8207905888557434,0.7773257493972778,0.8110049366950989,0.8874629735946655
1499,15.469743728637695,0.3110617399215698,5.574773788452148,0.6784352660179138,0.8990581035614014,0.8222507238388062,0.7784720659255981,0.8127198815345764,0.8885488510131836
1500,15.477270126342773,0.30770954489707947,5.542541980743408,0.6857632994651794,0.901719868183136,0.8258365988731384,0.7833399176597595,0.816380500793457,0.8918244242668152
1501,15.508460998535156,0.31033003330230713,5.5684895515441895,0.6836670637130737,0.9056571125984192,0.8310112357139587,0.7908195853233337,0.821512758731842,0.8969143629074097
